id_licitacao,entidade,categoria,quantidade,preco_mercado,preco_estimado,preco_vencedor,numero_licitantes,bdi_percentual,numero_aditivos,historico_contratos,classe
LIC-2025-20903,Departamento Estadual de Trânsito de Minas Gerais,Medicamento,50,83.02,78.81,80.76,5,0.1798,0,0,Não Fraudulenta
LIC-2025-20904,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,20,2375.94,2392.51,2669.95,3,0.1962,0,2,Não Fraudulenta
LIC-2025-20905,Prefeitura Municipal de João Pessoa,Serviço de Engenharia,50,171218.24,154374.07,302791.38,1,0.2838,1,2,Fraudulenta
LIC-2025-20906,Prefeitura Municipal de São Paulo,Material de Escritório,5,38.51,36.45,35.03,3,0.1657,0,1,Não Fraudulenta
LIC-2025-20907,Secretaria de Educação do Estado do Ceará,Material de Escritório,20,33.13,33.78,33.4,3,0.2424,0,1,Não Fraudulenta
LIC-2025-20908,Prefeitura Municipal de São Paulo,Transporte Escolar,100,4443.5,4252.79,4353.38,4,0.2323,0,1,Não Fraudulenta
LIC-2025-20909,Governo do Estado de Pernambuco - Obras,Material de Escritório,10,36.74,38.4,31.24,4,0.1671,0,0,Não Fraudulenta
LIC-2025-20910,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,10,2475.91,2250.39,2636.4,3,0.1819,0,1,Não Fraudulenta
LIC-2025-20911,Prefeitura Municipal de São Paulo,Serviço de Limpeza,5,1830.04,1740.83,2033.87,4,0.1842,0,0,Não Fraudulenta
LIC-2025-20912,Prefeitura Municipal de João Pessoa,Medicamento,50,99.48,105.71,112.19,5,0.2012,0,2,Não Fraudulenta
LIC-2025-20913,Departamento Estadual de Trânsito de Minas Gerais,Consultoria Técnica,10,17509.16,18612.87,19506.53,3,0.1606,0,0,Não Fraudulenta
LIC-2025-20914,Governo do Estado de Pernambuco - Obras,Material de Escritório,20,44.87,48.45,38.22,2,0.16,0,1,Não Fraudulenta
LIC-2025-20915,Governo do Estado de Pernambuco - Obras,Serviço de Limpeza,10,1394.67,1435.69,1392.71,3,0.2456,0,2,Não Fraudulenta
LIC-2025-20916,Universidade Federal da Paraíba,Mobiliário,100,856.07,849.85,1615.57,1,0.3073,1,1,Fraudulenta
LIC-2025-20917,Câmara Municipal de Recife,Material de Escritório,20,41.98,39.37,44.75,3,0.1895,0,3,Não Fraudulenta
LIC-2025-20918,Governo do Estado de Pernambuco - Obras,Serviço de Limpeza,20,1850.13,1700.07,2099.38,2,0.2433,0,2,Não Fraudulenta
LIC-2025-20919,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,20,2774.48,2515.78,2513.73,3,0.1848,0,1,Não Fraudulenta
LIC-2025-20920,Câmara Municipal de Recife,Serviço de Limpeza,5,1301.4,1293.66,1151.35,5,0.2233,0,2,Não Fraudulenta
LIC-2025-20921,Universidade Federal da Paraíba,Material de Escritório,20,43.15,43.9,37.61,4,0.2034,0,1,Não Fraudulenta
LIC-2025-20922,Secretaria de Educação do Estado do Ceará,Transporte Escolar,50,3993.88,4253.26,3517.48,2,0.1551,0,1,Não Fraudulenta
LIC-2025-20923,Câmara Municipal de Recife,Mobiliário,50,738.31,697.13,748.86,2,0.1634,1,1,Não Fraudulenta
LIC-2025-20924,Secretaria de Educação do Estado do Ceará,Mobiliário,10,848.02,897.38,753.34,4,0.1897,0,1,Não Fraudulenta
LIC-2025-20925,Governo do Estado da Bahia - Secretaria de Saúde,Material de Escritório,10,35.87,35.14,72.39,1,0.2875,1,3,Fraudulenta
LIC-2025-20926,Governo do Estado de Pernambuco - Obras,Medicamento,50,107.99,102.51,95.17,5,0.236,0,2,Não Fraudulenta
LIC-2025-20927,Universidade Federal da Paraíba,Equipamento de Informática,10,2071.5,2025.79,2000.93,3,0.2095,1,0,Não Fraudulenta
LIC-2025-20928,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,10,3453.19,3588.11,6671.03,1,0.3138,2,0,Fraudulenta
LIC-2025-20929,Universidade Federal da Paraíba,Consultoria Técnica,10,12129.76,12089.96,11480.8,2,0.1876,0,2,Não Fraudulenta
LIC-2025-20930,Departamento Estadual de Trânsito de Minas Gerais,Medicamento,10,91.49,85.3,83.94,3,0.2063,1,0,Não Fraudulenta
LIC-2025-20931,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,20,2817.26,2851.2,2616.57,2,0.1805,0,0,Não Fraudulenta
LIC-2025-20932,Departamento Estadual de Trânsito de Minas Gerais,Medicamento,10,108.25,114.37,114.68,3,0.166,0,2,Não Fraudulenta
LIC-2025-20933,Universidade Federal da Paraíba,Equipamento de Informática,20,2328.92,2332.79,3843.7,2,0.3742,0,2,Fraudulenta
LIC-2025-20934,Prefeitura Municipal de João Pessoa,Consultoria Técnica,50,17803.28,17584.85,19654.2,3,0.2052,0,3,Não Fraudulenta
LIC-2025-20935,Departamento Estadual de Trânsito de Minas Gerais,Material de Escritório,10,43.45,46.06,39.18,2,0.1951,0,1,Não Fraudulenta
LIC-2025-20936,Secretaria de Educação do Estado do Ceará,Serviço de Limpeza,50,1444.96,1365.9,1444.46,2,0.1772,0,2,Não Fraudulenta
LIC-2025-20937,Prefeitura Municipal de João Pessoa,Serviço de Limpeza,50,1751.0,1624.32,1919.64,2,0.1686,0,0,Não Fraudulenta
LIC-2025-20938,Câmara Municipal de Recife,Serviço de Engenharia,50,177815.11,187877.1,183395.63,4,0.1518,0,1,Não Fraudulenta
LIC-2025-20939,Universidade Federal da Paraíba,Material de Escritório,1,45.63,47.31,48.2,4,0.1807,0,2,Não Fraudulenta
LIC-2025-20940,Governo do Estado de Pernambuco - Obras,Material de Escritório,20,44.3,41.83,40.88,5,0.1697,0,1,Não Fraudulenta
LIC-2025-20941,Governo do Estado de Pernambuco - Obras,Medicamento,100,117.9,126.97,122.64,4,0.2486,0,1,Não Fraudulenta
LIC-2025-20942,Secretaria de Educação do Estado do Ceará,Consultoria Técnica,5,14528.26,15382.04,14691.8,5,0.1899,0,1,Não Fraudulenta
LIC-2025-20943,Universidade Federal da Paraíba,Serviço de Engenharia,20,211527.86,213319.88,185459.58,2,0.2002,0,0,Não Fraudulenta
LIC-2025-20944,Prefeitura Municipal de João Pessoa,Consultoria Técnica,20,12089.77,11520.45,12355.08,5,0.2145,0,2,Não Fraudulenta
LIC-2025-20945,Câmara Municipal de Recife,Mobiliário,5,963.29,974.83,1032.3,4,0.2486,0,0,Não Fraudulenta
LIC-2025-20946,Prefeitura Municipal de João Pessoa,Equipamento de Informática,50,2251.85,2376.74,2384.8,3,0.196,0,1,Não Fraudulenta
LIC-2025-20947,Universidade Federal da Paraíba,Material de Escritório,50,42.86,40.27,46.61,3,0.2037,0,1,Não Fraudulenta
LIC-2025-20948,Governo do Estado da Bahia - Secretaria de Saúde,Medicamento,50,86.5,95.07,122.13,2,0.3216,1,5,Fraudulenta
LIC-2025-20949,Governo do Estado de Pernambuco - Obras,Mobiliário,10,1025.27,998.13,1026.43,4,0.2473,0,2,Não Fraudulenta
LIC-2025-20950,Universidade Federal da Paraíba,Consultoria Técnica,5,15363.24,14847.26,16971.93,3,0.2433,0,1,Não Fraudulenta
LIC-2025-20951,Prefeitura Municipal de João Pessoa,Consultoria Técnica,10,13184.92,14268.19,12338.69,3,0.1763,0,1,Não Fraudulenta
LIC-2025-20952,Prefeitura Municipal de São Paulo,Consultoria Técnica,5,14233.47,14861.63,13904.15,3,0.1865,1,0,Não Fraudulenta
LIC-2025-20953,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,20,4626.05,4907.21,4342.83,4,0.1584,0,2,Não Fraudulenta
LIC-2025-20954,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,50,2679.82,2857.18,3801.29,1,0.3053,1,3,Fraudulenta
LIC-2025-20955,Governo do Estado de Pernambuco - Obras,Serviço de Limpeza,5,1299.47,1254.81,1142.35,4,0.1951,1,0,Não Fraudulenta
LIC-2025-20956,Prefeitura Municipal de São Paulo,Transporte Escolar,10,3247.27,3204.36,3607.63,4,0.2114,0,0,Não Fraudulenta
LIC-2025-20957,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,10,2999.51,3200.61,3290.37,2,0.1727,0,1,Não Fraudulenta
LIC-2025-20958,Universidade Federal da Paraíba,Mobiliário,20,963.77,1035.96,1090.58,2,0.1512,0,0,Não Fraudulenta
LIC-2025-20959,Prefeitura Municipal de São Paulo,Transporte Escolar,10,3729.42,3557.71,3662.46,3,0.2173,0,0,Não Fraudulenta
LIC-2025-20960,Câmara Municipal de Recife,Mobiliário,5,845.81,886.71,888.16,2,0.2088,0,1,Não Fraudulenta
LIC-2025-20961,Prefeitura Municipal de São Paulo,Mobiliário,20,923.56,963.37,1846.84,1,0.2913,2,1,Fraudulenta
LIC-2025-20962,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,10,2186.24,2179.83,2481.78,4,0.1854,0,1,Não Fraudulenta
LIC-2025-20963,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,50,4093.17,3949.74,3520.23,4,0.195,0,2,Não Fraudulenta
LIC-2025-20964,Governo do Estado da Bahia - Secretaria de Saúde,Material de Escritório,50,46.36,50.5,42.43,3,0.1833,0,1,Não Fraudulenta
LIC-2025-20965,Secretaria de Educação do Estado do Ceará,Medicamento,50,81.28,83.62,87.61,5,0.2229,1,1,Não Fraudulenta
LIC-2025-20966,Secretaria de Educação do Estado do Ceará,Consultoria Técnica,1,12041.75,11415.88,19365.17,1,0.2848,2,0,Fraudulenta
LIC-2025-20967,Secretaria de Educação do Estado do Ceará,Transporte Escolar,50,3443.44,3727.34,3602.42,4,0.1505,1,3,Não Fraudulenta
LIC-2025-20968,Prefeitura Municipal de João Pessoa,Material de Escritório,50,36.66,37.12,78.36,1,0.3182,1,3,Fraudulenta
LIC-2025-20969,Câmara Municipal de Recife,Mobiliário,50,1074.67,1141.28,1204.84,3,0.2025,0,2,Não Fraudulenta
LIC-2025-20970,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,10,3613.05,3279.02,3320.35,2,0.2154,0,4,Não Fraudulenta
LIC-2025-20971,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Engenharia,20,165867.91,181888.92,151072.01,3,0.1557,1,2,Não Fraudulenta
LIC-2025-20972,Prefeitura Municipal de São Paulo,Equipamento de Informática,20,2032.06,2077.7,1981.31,4,0.1727,0,0,Não Fraudulenta
LIC-2025-20973,Departamento Estadual de Trânsito de Minas Gerais,Consultoria Técnica,10,17082.07,18202.35,17538.77,4,0.1741,0,3,Não Fraudulenta
LIC-2025-20974,Secretaria de Educação do Estado do Ceará,Transporte Escolar,50,3556.17,3386.33,3363.73,2,0.1763,0,2,Não Fraudulenta
LIC-2025-20975,Universidade Federal da Paraíba,Serviço de Engenharia,5,151382.49,154791.41,303283.6,1,0.3224,1,1,Fraudulenta
LIC-2025-20976,Governo do Estado de Pernambuco - Obras,Medicamento,50,99.72,106.64,105.16,5,0.1732,0,1,Não Fraudulenta
LIC-2025-20977,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Limpeza,1,1356.31,1396.75,1378.05,2,0.1969,1,1,Não Fraudulenta
LIC-2025-20978,Universidade Federal da Paraíba,Mobiliário,50,1002.21,1006.07,969.55,5,0.174,0,0,Não Fraudulenta
LIC-2025-20979,Prefeitura Municipal de São Paulo,Transporte Escolar,50,3867.29,3657.77,4332.99,4,0.2054,0,1,Não Fraudulenta
LIC-2025-20980,Prefeitura Municipal de São Paulo,Serviço de Engenharia,100,153044.11,150547.86,152959.2,3,0.2019,0,1,Não Fraudulenta
LIC-2025-20981,Universidade Federal da Paraíba,Mobiliário,5,743.34,782.39,771.58,4,0.2179,0,1,Não Fraudulenta
LIC-2025-20982,Prefeitura Municipal de João Pessoa,Equipamento de Informática,20,2494.79,2668.99,2248.23,2,0.213,0,0,Não Fraudulenta
LIC-2025-20983,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,50,2226.9,2418.09,2402.37,2,0.1734,0,0,Não Fraudulenta
LIC-2025-20984,Universidade Federal da Paraíba,Equipamento de Informática,10,2321.46,2163.43,2522.42,2,0.1528,0,2,Não Fraudulenta
LIC-2025-20985,Secretaria de Educação do Estado do Ceará,Consultoria Técnica,20,17438.13,18428.83,16470.61,3,0.1591,0,2,Não Fraudulenta
LIC-2025-20986,Universidade Federal da Paraíba,Serviço de Engenharia,1,183283.81,190864.08,166444.0,3,0.2013,0,3,Não Fraudulenta
LIC-2025-20987,Prefeitura Municipal de São Paulo,Material de Escritório,50,37.32,39.79,37.84,2,0.1976,0,0,Não Fraudulenta
LIC-2025-20988,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Engenharia,100,155525.34,164462.63,133125.09,4,0.1753,0,2,Não Fraudulenta
LIC-2025-20989,Câmara Municipal de Recife,Medicamento,20,100.06,107.53,194.64,2,0.3937,2,1,Fraudulenta
LIC-2025-20990,Universidade Federal da Paraíba,Serviço de Limpeza,20,1534.69,1476.42,1481.37,3,0.2479,0,2,Não Fraudulenta
LIC-2025-20991,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Engenharia,50,169953.34,167588.33,163566.38,5,0.2329,0,0,Não Fraudulenta
LIC-2025-20992,Secretaria de Educação do Estado do Ceará,Serviço de Limpeza,10,1343.14,1375.13,2441.69,1,0.3338,1,4,Fraudulenta
LIC-2025-20993,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,50,2911.23,3097.91,6399.85,1,0.4031,2,2,Fraudulenta
LIC-2025-20994,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,100,3650.02,3981.03,7181.11,1,0.3612,0,2,Fraudulenta
LIC-2025-20995,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,10,2955.62,2676.98,2727.13,3,0.1733,0,3,Não Fraudulenta
LIC-2025-20996,Câmara Municipal de Recife,Transporte Escolar,20,3466.26,3664.78,3380.0,3,0.2359,0,1,Não Fraudulenta
LIC-2025-20997,Câmara Municipal de Recife,Transporte Escolar,50,4648.13,4587.34,5244.15,3,0.1988,0,1,Não Fraudulenta
LIC-2025-20998,Secretaria de Educação do Estado do Ceará,Material de Escritório,50,38.97,35.64,37.53,2,0.2134,1,3,Não Fraudulenta
LIC-2025-20999,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,10,4509.67,4389.04,4653.51,3,0.2404,0,2,Não Fraudulenta
LIC-2025-21000,Governo do Estado da Bahia - Secretaria de Saúde,Consultoria Técnica,5,15078.42,16025.4,16383.83,4,0.1754,1,1,Não Fraudulenta
LIC-2025-21001,Universidade Federal da Paraíba,Serviço de Engenharia,5,214243.56,230025.77,239077.16,3,0.2146,0,0,Não Fraudulenta
LIC-2025-21002,Departamento Estadual de Trânsito de Minas Gerais,Material de Escritório,50,40.09,41.27,39.99,2,0.1779,0,0,Não Fraudulenta
LIC-2025-21003,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,100,2153.11,2053.75,2224.28,2,0.2294,0,0,Não Fraudulenta
LIC-2025-21004,Secretaria de Educação do Estado do Ceará,Transporte Escolar,10,4700.78,5006.96,4111.63,3,0.2059,0,1,Não Fraudulenta
LIC-2025-21005,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,10,4449.51,4752.48,4901.57,2,0.2338,0,0,Não Fraudulenta
LIC-2025-21006,Universidade Federal da Paraíba,Serviço de Limpeza,20,1582.04,1711.1,1481.02,3,0.1956,0,4,Não Fraudulenta
LIC-2025-21007,Universidade Federal da Paraíba,Medicamento,50,95.77,99.16,109.96,4,0.2452,0,3,Não Fraudulenta
LIC-2025-21008,Prefeitura Municipal de João Pessoa,Consultoria Técnica,10,12121.42,12179.59,12213.24,5,0.2411,0,1,Não Fraudulenta
LIC-2025-21009,Câmara Municipal de Recife,Mobiliário,10,1007.46,1012.3,1114.15,4,0.1632,0,1,Não Fraudulenta
LIC-2025-21010,Universidade Federal da Paraíba,Equipamento de Informática,5,2487.25,2415.34,2632.51,4,0.1745,0,1,Não Fraudulenta
LIC-2025-21011,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,100,4204.19,4054.39,3584.92,2,0.1638,0,0,Não Fraudulenta
LIC-2025-21012,Prefeitura Municipal de São Paulo,Mobiliário,20,932.44,894.78,1333.21,1,0.4057,0,3,Fraudulenta
LIC-2025-21013,Universidade Federal da Paraíba,Serviço de Engenharia,50,163692.21,151303.57,155195.49,3,0.2147,0,2,Não Fraudulenta
LIC-2025-21014,Governo do Estado de Pernambuco - Obras,Serviço de Engenharia,50,182461.67,188990.26,178754.3,3,0.2264,0,0,Não Fraudulenta
LIC-2025-21015,Câmara Municipal de Recife,Serviço de Limpeza,50,1299.7,1364.27,1476.37,2,0.2097,0,1,Não Fraudulenta
LIC-2025-21016,Prefeitura Municipal de São Paulo,Serviço de Engenharia,20,178490.93,164374.24,191232.67,4,0.2405,0,2,Não Fraudulenta
LIC-2025-21017,Universidade Federal da Paraíba,Mobiliário,5,876.74,859.54,898.67,4,0.201,0,1,Não Fraudulenta
LIC-2025-21018,Governo do Estado de Pernambuco - Obras,Serviço de Engenharia,100,152485.93,166461.3,241664.11,1,0.3999,1,5,Fraudulenta
LIC-2025-21019,Universidade Federal da Paraíba,Transporte Escolar,10,4649.52,5022.38,5210.03,2,0.2324,0,2,Não Fraudulenta
LIC-2025-21020,Universidade Federal da Paraíba,Medicamento,20,92.87,84.98,101.3,2,0.2277,0,1,Não Fraudulenta
LIC-2025-21021,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,50,4320.3,4361.55,3790.28,3,0.1694,0,2,Não Fraudulenta
LIC-2025-21022,Governo do Estado de Pernambuco - Obras,Medicamento,10,105.95,113.82,117.67,3,0.2252,0,1,Não Fraudulenta
LIC-2025-21023,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Limpeza,20,1874.61,2014.94,2883.58,1,0.3294,1,5,Fraudulenta
LIC-2025-21024,Câmara Municipal de Recife,Consultoria Técnica,20,15330.5,16073.9,14724.84,3,0.2459,0,2,Não Fraudulenta
LIC-2025-21025,Governo do Estado de Pernambuco - Obras,Mobiliário,20,1041.95,1036.78,952.69,2,0.2391,0,5,Não Fraudulenta
LIC-2025-21026,Governo do Estado de Pernambuco - Obras,Medicamento,10,117.38,115.79,115.48,3,0.1971,0,2,Não Fraudulenta
LIC-2025-21027,Universidade Federal da Paraíba,Medicamento,5,80.14,76.06,70.5,5,0.1715,0,0,Não Fraudulenta
LIC-2025-21028,Câmara Municipal de Recife,Transporte Escolar,1,4434.89,4767.54,4020.05,3,0.1976,1,0,Não Fraudulenta
LIC-2025-21029,Prefeitura Municipal de São Paulo,Serviço de Engenharia,50,175640.27,168539.04,153046.26,4,0.1743,0,0,Não Fraudulenta
LIC-2025-21030,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,100,2193.01,2360.88,2500.82,3,0.2227,0,0,Não Fraudulenta
LIC-2025-21031,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,10,3465.2,3799.28,6484.67,2,0.3715,1,1,Fraudulenta
LIC-2025-21032,Departamento Estadual de Trânsito de Minas Gerais,Material de Escritório,10,47.04,49.51,40.51,3,0.1695,0,0,Não Fraudulenta
LIC-2025-21033,Universidade Federal da Paraíba,Medicamento,20,89.24,89.4,94.43,3,0.1872,0,0,Não Fraudulenta
LIC-2025-21034,Universidade Federal da Paraíba,Transporte Escolar,20,3782.64,4049.21,3908.05,3,0.171,0,1,Não Fraudulenta
LIC-2025-21035,Universidade Federal da Paraíba,Consultoria Técnica,5,12992.41,13712.61,13096.25,3,0.208,1,2,Não Fraudulenta
LIC-2025-21036,Câmara Municipal de Recife,Serviço de Limpeza,10,1667.96,1687.23,1494.86,4,0.1683,0,1,Não Fraudulenta
LIC-2025-21037,Governo do Estado de Pernambuco - Obras,Consultoria Técnica,1,14447.16,15039.59,15726.98,4,0.2088,0,1,Não Fraudulenta
LIC-2025-21038,Governo do Estado de Pernambuco - Obras,Material de Escritório,20,43.17,42.6,39.47,2,0.1801,0,1,Não Fraudulenta
LIC-2025-21039,Câmara Municipal de Recife,Material de Escritório,100,40.04,43.38,42.71,2,0.172,0,1,Não Fraudulenta
LIC-2025-21040,Governo do Estado da Bahia - Secretaria de Saúde,Consultoria Técnica,50,14033.62,14929.9,21593.51,1,0.3494,0,1,Fraudulenta
LIC-2025-21041,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,10,2837.24,2591.42,3251.18,2,0.1791,0,2,Não Fraudulenta
LIC-2025-21042,Prefeitura Municipal de São Paulo,Mobiliário,50,762.47,813.28,780.16,5,0.22,0,1,Não Fraudulenta
LIC-2025-21043,Prefeitura Municipal de São Paulo,Equipamento de Informática,5,2954.64,2735.16,2960.16,2,0.2425,1,1,Não Fraudulenta
LIC-2025-21044,Secretaria de Educação do Estado do Ceará,Material de Escritório,5,37.81,35.96,43.1,3,0.239,0,2,Não Fraudulenta
LIC-2025-21045,Universidade Federal da Paraíba,Mobiliário,50,824.97,763.73,846.6,5,0.2438,0,1,Não Fraudulenta
LIC-2025-21046,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,20,2793.59,2671.0,2968.52,2,0.2314,0,2,Não Fraudulenta
LIC-2025-21047,Universidade Federal da Paraíba,Consultoria Técnica,20,12514.86,13690.07,25064.8,1,0.3427,0,4,Fraudulenta
LIC-2025-21048,Câmara Municipal de Recife,Equipamento de Informática,10,2543.76,2340.38,2448.02,2,0.1887,0,2,Não Fraudulenta
LIC-2025-21049,Governo do Estado de Pernambuco - Obras,Consultoria Técnica,10,16915.38,15494.13,14844.41,4,0.1861,0,0,Não Fraudulenta
LIC-2025-21050,Prefeitura Municipal de São Paulo,Equipamento de Informática,5,2215.94,2051.01,2225.5,3,0.229,0,1,Não Fraudulenta
LIC-2025-21051,Secretaria de Educação do Estado do Ceará,Equipamento de Informática,20,2414.52,2579.75,2056.49,4,0.1702,1,1,Não Fraudulenta
LIC-2025-21052,Prefeitura Municipal de São Paulo,Serviço de Limpeza,5,1596.91,1631.79,1700.77,3,0.1825,0,1,Não Fraudulenta
LIC-2025-21053,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,50,2420.29,2457.6,2684.31,3,0.1709,0,1,Não Fraudulenta
LIC-2025-21054,Secretaria de Educação do Estado do Ceará,Material de Escritório,100,35.17,31.83,66.75,2,0.3329,0,2,Fraudulenta
LIC-2025-21055,Prefeitura Municipal de João Pessoa,Mobiliário,100,800.11,880.07,865.29,2,0.1581,1,2,Não Fraudulenta
LIC-2025-21056,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Engenharia,20,205412.84,197814.86,204511.43,3,0.2391,0,0,Não Fraudulenta
LIC-2025-21057,Universidade Federal da Paraíba,Serviço de Limpeza,20,1700.8,1596.92,1928.65,2,0.2168,0,3,Não Fraudulenta
LIC-2025-21058,Câmara Municipal de Recife,Serviço de Limpeza,20,1723.27,1755.04,1649.28,3,0.1714,0,0,Não Fraudulenta
LIC-2025-21059,Secretaria de Educação do Estado do Ceará,Mobiliário,50,964.22,995.18,1065.24,3,0.237,0,2,Não Fraudulenta
LIC-2025-21060,Câmara Municipal de Recife,Transporte Escolar,20,4052.85,3759.34,3827.66,2,0.2449,0,2,Não Fraudulenta
LIC-2025-21061,Governo do Estado de Pernambuco - Obras,Serviço de Engenharia,20,192653.77,210387.64,214325.99,5,0.217,1,2,Não Fraudulenta
